"1","10","20","30","40","50","60","70","80","90","100"
3.68479682047517,3.53734711421618,3.57453188454613,3.63103292945781,3.61616929223774,3.62931949024021,3.61010119322585,3.60633394741216,3.59552826698524,3.6002143825419,3.57761066332982
3.66471841553668,3.35490006276224,3.3392480433132,3.37752783646555,3.36433126296432,3.3830912815201,3.38672592168659,3.37261302219287,3.3824098505587,3.38728381353133,3.37592953012801
3.6481238187925,3.30317536638938,3.27836034233945,3.26696465701192,3.26863596141165,3.26927861599845,3.27551075543146,3.27541795016608,3.27743813903284,3.28226988740988,3.27717662885223
