"1","10","20","30","40","50","60","70","80","90","100"
3.34241241190626,2.55997900159226,2.00199901738627,1.66531909994397,1.4425652425488,1.24673699460787,1.13615173752106,1.04780043399393,0.976863211514253,0.914519415340381,0.878711586329374
3.39821773312933,2.8023137903353,2.43879193503548,2.18146851292721,1.97090047342663,1.79651399320146,1.67182996529747,1.55843642956472,1.4790211005709,1.38509134477635,1.32139399488111
3.418039401253,2.87988152192899,2.59935856091846,2.39273023854544,2.22334853280941,2.06859779509027,1.95652219158592,1.86047164217862,1.77689537163927,1.68869247343561,1.62293882996405
