"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,9.81,12.61,28.17,9.52,20.46,25.4,16.79,8.66,11.9,12.27,25.56,5.52,12.75,20.36,24.54,26.33,18.97,18.16,27.48,3.64,11.39,15.03,20.42,7.74,19.35,26.77,20.44,8.94,13.21,5.13,25.09,11.43,12.57,25.39,21.31,19.5,25.3,20.15,10.04,10.16,24.81,3.33,15,19.55,10.44,21,10.24,23.12,26.22,4.84,0.5,18.04,26.06,7.71,16.04,21.52,5.24,12.39,12.25,15.47,4.04,20.86,8.06,23.45,16.49,12.78,8.15,10.39,24.67,2.77,6.04,5.8,6.02,5.22,2.93,17.76,2.34,21.45,0.0499999999999998,6.79,14.76,10.06,13.05,15.19,13.45,1.16,9.28,2.83,10.29,11.41,10.39,11.95,16.16,15.71,4.13,17.34,13.05,2.16,20.36,18.51
5,16.41,2.88,8.09,10.37,7.8,0.130000000000001,7,3.34,9.43,3.39,0.130000000000001,15.24,6.92,8.4,5.36,5.2,17.68,0.279999999999999,2.37,7.96,4.94,9.48,12.44,6.31,2.83,16.72,3.42,1.65,8.15,3.95,12.91,7.61,3.26,0.0099999999999999,15.61,8.42,0.16,7.62,3.63,0.54,10.44,16.58,1.78,11.58,7.88,8.1,3.7,12.09,16.35,8.24,8.74,13.16,3.37,3.39,14.29,10.51,6.1,5.56,4.23,1.62,4.56,0.32,1.6,2.45,13.39,8.86,1.94,3.4,5.33,9.72,16.52,4.02,3.36,10.44,2.11,2.56,17.44,0.41,5.48,6.92,0.23,2.86,2.56,2.71,10.27,1.43,8.02,7.29,2.87,3.2,5.01,11.64,2.92,7.29,6.53,11.66,2.57,4.1,12.65,0.2
7,5.92,21.46,21.56,14.85,23.68,13.75,11.16,13.5,2.35,24.62,3.38,6.77,23.44,27.76,1.2,10.95,10.01,10.1,11.04,15.43,9.91,1.14,8.24,2.33,11.25,20.04,6.18,21.29,12.44,0.0999999999999996,1.6,9.72,4.37,6.12,16.42,9.58,17.63,5.59,11.38,3.07,10.48,12.67,7.23,1.03,1.75,3.86,11.17,4.14,5.28,5.86,2.65,9.32,20.4,1.53,14.19,12.55,5.48,1.92,8.4,0.56,15.55,4.01,12.94,14.42,6.54,6.14,7.11,0.26,5.99,5.88,7.76,8.83,9.61,0.98,12.4,2.37,4,5.66,4.58,13.97,13.54,5.87,2.51,0.14,12.07,17.89,7.17,4.33,3.19,8.77,10.94,8.04,0.96,3.52,11.58,2.73,4.91,1.86,0.73,3.05
8,3.27,18.99,7.3,16.13,13.49,14.53,5.47,0.970000000000001,20.92,19.33,12.8,10.58,3.94,10.53,13.25,3.19,14.98,3.72,16.51,12.4,23.34,18.34,14.49,15.6,14.82,10.04,17.18,5.61,9.52,16.51,15.71,4.63,21.93,11.06,15.73,6.8,7.97,13.35,9.22,22.89,15.16,22.59,15.69,8.67,11,15.04,9.89,13.03,11.81,2.96,13.24,6.21,16.83,9.27,11.02,9.37,4.68,3.5,17.07,2.68,6.74,8.02,21.16,5.02,18.54,0.24,13.48,11.42,11.89,1.94,6.54,1.35,6.69,12.78,4.17,10.29,7.9,11.4,3.94,2.19,13.26,3.2,4.35,5.53,4.87,10.12,10.38,17.61,6.58,1.97,1.16,10.18,5.99,3.44,2.93,7.32,8.84,14.59,3.62,3.61
11,20.39,4.9,23.08,6.75,13.15,10.38,13.63,20.92,20.48,6.31,1.61,5.92,10.7,20.38,3.27,22.38,15.97,17.59,15,5.15,9.9,5.43,16.89,11.94,6.31,15.55,19.77,8.31,6.69,13.41,6.24,5.1,14.84,21.02,0.53,0.0299999999999994,7.61,3.02,17.37,8.68,11.09,4.19,2.06,8.2,16.04,4.24,0.460000000000001,8.1,14.15,17.11,9.62,10.71,1.59,15.22,0.830000000000001,2.47,12.65,14.06,15.82,18.37,12.59,5.12,7.1,9.05,1.08,4.52,15.16,15.21,0.369999999999999,17.13,14.62,13.42,12.28,8.49,18.88,10.41,12.27,5.6,1.53,15.93,11.32,16.75,8,10.35,3.99,17.01,19.68,7,14.44,7.72,0.880000000000001,20.2,16.46,4.84,8.79,10.99,0.830000000000001,0.96,13.53,16.77
13,12.96,20.27,18.36,16.54,10.25,20.16,17.94,14.76,21.32,26.82,16.15,15.2,22.44,15.17,23.79,19.1,27.38,24.31,9.66,9.65,28.42,8.19,17.06,8.67,12.45,26.38,20.85,11.29,17.71,12.57,19.29,10.09,11.97,17.48,14.33,16.35,25.66,12.42,27.06,18.94,23.93,24.37,12.95,23.69,10.83,6.75,4.47,20.73,16,22.56,18.68,10.9,12.83,17.23,10.01,15.89,4.61,21.05,13.66,10.43,14.43,17.16,24.02,26.63,7.33,9.8,5.69,16.55,25.22,20.83,4.26,25.71,4.48,9.9,4.88,9.16,4.44089209850063e-16,3.62,22.64,3.77,9.85,5.59,6.92,4.13,16.18,10.38,12.77,2.28,18.17,5.37,13.9,9.89,16.62,9.1,7.41,3.83,15.97,19.13,10.49,6.48
14,1.24,19.92,0.149999999999999,24.57,18.73,13.39,14.08,9.88,5.54,3.39,9.79,5.37,6.59,22.61,23.22,1.47,19.48,13.96,23.14,10.46,0.38,13.44,8.5,5.97,19.51,1.79,25.59,0.18,4.61,10.16,13.91,26.1,15.62,14.1,15.51,9.42,13.81,1.3,23.39,7.62,12.53,7.56,15.68,8.01,7.26,11.89,18.16,13.94,20.13,0.100000000000001,13.29,3.58,12.32,3.68,15.57,4.01,2.62,10.1,5.36,11.18,2.44,10.72,13.61,4.11,12.2,13.95,11.17,13.25,14.77,25.08,8.03,7.97,7.2,11.53,20.45,8.06,9.92,8.34,12.65,11.04,16.28,1.32,8.95,4.6,5.64,14.11,2.63,4.5,3.09,11.15,1.49,7.08,2.39,2.91,5.86,19.63,10.23,8.89,23.21,3.87
15,12.13,7.35,17.62,9.62,12.5,11.87,4.04,0.260000000000001,10.56,10.55,10.21,22.47,7.43,14.62,1.03,7.64,22.68,12.24,7.76,8.87,7.62,8.41,8.21,25.6,18.91,16.29,8.88,10.85,23.46,12.29,20.57,16.16,11.2,17.06,0.99,12.66,17.19,7.36,2.1,10.65,7.76,9.5,2.27,13.14,13.58,16.14,11.7,18.75,13.3,10.99,15.47,1.67,3.24,15.17,16.47,4.38,7.28,10.88,4.62,8.27,0.350000000000001,11.13,17.4,8.98,5.38,5.45,4.27,14.69,2.76,8.57,3.76,15.02,3.17,5.38,7.08,14.2,16.97,1.49,12.2,7.3,6.76,1.13,9.72,1,9.07,11.16,15.58,2.27,0.69,6.03,16.11,15.18,4.74,3.84,0.84,10.97,2.54,17.57,10.7,14.66
17,18.05,7.51,24.04,16.77,24.56,8.71,17.14,12.15,12.25,2.82,22.35,15.73,13.8,20.05,21.82,2.7,21.62,13.07,10.15,20.17,27.61,12.13,18.76,11.7,11.6,3.87,12.59,2.46,14.62,13.97,18.05,1.23,23.3,13.59,13.84,20.74,20.55,4.86,16.63,22.89,10.96,21.01,4.17,22.76,9.37,20.21,6.23,11.33,14.18,12.6,21.39,5.87,20.22,23.26,12.72,11.43,17.79,15.35,23.3,17.98,23.64,12.44,18.72,13.28,6.69,15.26,8.33,18.85,6.27,4.15,7.44,25.24,9.62,6.4,6.62,18.47,7.56,20.83,18.66,9.25,17.71,7.56,7.58,6.17,20.13,6.49,14.43,11.71,15.57,6.25,15.63,9.97,17.98,10.13,10.08,12.06,2.4,20.66,18.16,12.41
23,16.8,14.64,21.54,16.99,8.64,9.99,11.35,18.39,14.23,15.42,12.11,24.6,11.32,16.85,20.27,2.17,20.74,17.72,19.78,16.87,13,8.25,19.66,6.62,8.99,22.3,2.45,12.29,6.41,3.01,14.49,7.64,0.74,17.56,10.43,12.17,3.76,14.33,10.76,9.56,22.31,18.76,21.12,10.44,17.71,6.54,17.78,5.41,11.14,10.04,21.39,11.71,24.83,3.93,16.31,27.2,11.86,2.49,21.91,9.88,6.73,15.23,5.65,11.58,10.93,20.8,10.36,13.09,4.19,14.85,20.72,20.89,2.71,3.26,20.71,7.07,15.34,6.5,12.29,11.9,1.84,12.15,8.83,4.05,9.27,1.46,7.01,6.15,11.87,6.47,2.14,10.59,16.49,11.43,6.93,14.14,1.75,7.05,10.07,3.25
