"uID" "rec1" "rec2" "rec3" "rec4" "rec5" "rec6" "rec7" "rec8" "rec9" "rec10" "rec11" "rec12" "rec13" "rec14" "rec15" "rec16" "rec17" "rec18" "rec19" "rec20" "rec21" "rec22" "rec23" "rec24" "rec25" "rec26" "rec27" "rec28" "rec29" "rec30" "rec31" "rec32" "rec33" "rec34" "rec35" "rec36" "rec37" "rec38" "rec39" "rec40" "rec41" "rec42" "rec43" "rec44" "rec45" "rec46" "rec47" "rec48" "rec49" "rec50" "rec51" "rec52" "rec53" "rec54" "rec55" "rec56" "rec57" "rec58" "rec59" "rec60" "rec61" "rec62" "rec63" "rec64" "rec65" "rec66" "rec67" "rec68" "rec69" "rec70" "rec71" "rec72" "rec73" "rec74" "rec75" "rec76" "rec77" "rec78" "rec79" "rec80" "rec81" "rec82" "rec83" "rec84" "rec85" "rec86" "rec87" "rec88" "rec89" "rec90" "rec91" "rec92" "rec93" "rec94" "rec95" "rec96" "rec97" "rec98" "rec99" "rec100"
1 16.2337 16.2337 16.2337 15.4537 15.8937 16.4737 6.2837 16.1337 14.9737 10.6537 11.7637 8.3237 14.5837 15.5537 15.9937 15.8937 2.4063 10.4137 16.2837 7.2037 11.1837 14.2437 16.4237 15.0237 13.6137 15.6037 15.0737 15.8937 15.1137 10.0237 14.3937 0.7537 6.9637 16.2837 6.3837 11.3337 7.3037 10.8937 7.0637 13.4637 14.3437 11.6237 2.9337 4.0537 12.1037 5.4537 11.7237 7.8337 7.3537 15.8937 12.1037 14.0037 7.5937 15.8937 6.9637 3.4237 2.9337 14.7737 5.1137 10.0737 3.4237 13.3237 11.9637 7.9837 10.9437 2.3037 16.2837 14.8237 8.1237 11.8137 15.1637 6.3337 6.8637 1.7763 6.5737 5.1137 8.0337 11.3337 8.2237 13.7537 6.3337 14.6837 5.9437 5.7937 2.3537 4.0537 3.9037 8.3737 0.5537 10.3137 4.8737 1.9137 8.1237 10.5537 11.8137 11.9137 2.2537 6.5237 6.0437 11.6737
5 6.2077 8.7277 13.0977 14.2177 9.2177 14.2677 8.8277 11.3577 5.9677 11.9377 9.8977 15.3877 14.4077 11.3577 11.4477 12.7177 5.4777 11.5477 13.4877 13.7777 12.9577 13.3477 7.0777 14.0277 8.0077 14.9477 11.2077 8.0977 12.0377 10.9677 6.9877 8.6877 14.2177 12.7177 10.9677 8.6877 14.5577 12.9577 6.3077 11.8877 5.8177 8.3977 5.0877 7.2777 6.9877 12.0377 5.0877 9.7077 12.6177 6.8377 15.4277 8.5377 11.6977 6.0677 14.6077 5.9177 10.1877 5.6277 7.8577 15.3377 9.6577 8.2477 8.2477 11.4477 8.7777 7.9577 9.5077 12.6177 14.3177 10.6777 12.5177 9.3677 9.1677 5.6277 12.6677 6.3977 10.2877 5.4777 9.8477 9.4077 10.5777 7.9077 15.9677 7.6177 7.8077 9.8977 9.4077 10.5777 8.7777 7.4177 5.2377 8.2977 7.9577 8.5877 7.1277 13.0077 5.3377 5.0477 10.4777 15.6277
7 19.2269 13.9869 7.9669 15.8369 15.5469 21.6569 3.1669 19.9569 12.2869 19.8169 5.0569 12.1469 15.9269 8.2569 2.5769 21.6569 6.9469 20.5869 18.0669 3.3569 13.7969 13.6969 9.0369 11.9469 7.9669 5.2069 16.5569 21.3169 12.2869 7.6769 8.1669 6.2669 12.0969 11.1269 12.3869 21.5569 10.2469 8.5969 5.4469 3.4069 19.6169 5.9269 5.2969 9.1869 3.5069 14.1869 12.2869 12.6769 6.9469 8.9869 4.5269 6.1769 5.2469 16.1769 13.5069 14.5269 4.9569 13.4069 8.2169 8.9369 9.1369 3.4569 5.0069 4.4269 7.8769 6.1769 9.4769 14.8669 10.2969 7.9669 15.3969 10.6869 6.3169 2.4869 6.7069 4.2269 4.4269 6.7069 7.1969 11.2669 6.4169 2.4869 9.2269 12.0469 12.3369 3.3069 7.8269 10.0069 13.6969 12.4869 12.8769 4.5269 9.7669 12.9169 2.5369 18.2169 3.2569 2.4869 4.1369 8.2169
8 10.5044 17.1544 17.1544 14.1444 11.3244 15.6444 15.3544 11.7644 11.3244 12.2044 12.2044 16.3244 15.6444 10.5044 10.3044 10.5044 13.0744 13.7044 12.0044 14.9644 12.6344 10.5044 10.5044 12.6344 17.1544 10.5044 14.7744 10.5044 11.7644 10.5044 10.5044 14.9644 15.2144 10.5044 15.1644 15.6444 16.5244 12.2044 8.9544 10.5044 15.4544 10.5044 10.5044 10.5044 7.8844 10.5044 10.5044 12.2044 10.5044 8.7544 12.2044 11.5744 2.9344 10.5044 15.8944 7.2544 9.1944 14.5844 13.4144 7.5944 3.9044 8.5644 5.4544 14.1444 7.3944 7.0044 9.1944 7.8844 7.2544 10.5044 7.5944 6.3744 10.5044 9.3844 5.8444 10.5044 7.4444 10.5044 2.0544 12.0044 7.3944 7.6844 4.4844 6.0344 4.2944 1.3744 10.5044 3.8044 1.8644 2.0544 3.9044 10.5044 3.8044 10.5044 5.5044 5.5044 5.5044 3.8044 2.0544 5.9444
11 15.7691 16.1591 14.7091 15.5291 17.1291 7.7591 10.8691 8.5891 17.1791 11.9391 11.3591 10.6791 12.6191 9.7991 6.9891 6.7891 7.1291 11.9891 13.8291 13.0091 11.0191 8.1491 12.8591 5.0891 7.1791 11.5991 9.0691 8.1991 9.8491 11.9391 10.1391 12.1291 12.0391 13.6391 9.3191 14.2191 13.3891 11.0191 10.4791 11.4491 11.2591 9.4091 9.7091 11.9891 10.2391 11.2591 9.0691 8.9791 9.4091 7.5191 7.0391 15.1891 7.4191 14.9991 8.9291 8.9791 6.6991 7.5691 10.2891 14.5591 7.9091 11.5991 8.1991 8.2991 11.8891 5.7691 8.9291 10.1891 10.2891 10.6791 6.6491 10.3891 9.6591 6.2591 11.0191 11.3091 14.0691 11.5991 11.3091 10.9191 10.0891 15.0891 8.8791 6.9391 9.5591 10.2391 9.2691 4.9491 7.1791 11.5991 11.9891 6.0591 7.2791 2.3291 4.4591 2.6691 4.4091 5.1891 4.2691 7.5191
13 14.9252 14.6352 13.2252 12.7952 14.8752 5.3652 14.8752 14.7352 12.1552 14.1052 9.3952 14.7352 14.6352 13.4252 14.9752 14.4452 14.1952 14.5352 14.8252 10.6552 14.1952 13.2752 14.5852 14.4452 14.0052 13.8552 13.2752 11.9652 9.3452 10.0752 13.8152 12.8852 13.2252 6.8252 6.7252 14.9252 14.8252 12.4552 13.7152 6.0952 8.5152 6.5252 9.1552 14.5852 13.9552 14.0052 11.0952 1.5748 14.1052 11.5252 14.8752 13.8552 13.7652 11.6252 14.8252 14.0052 5.8052 14.3452 13.0852 14.2452 0.1248 14.5852 11.2352 9.7352 14.3452 1.4848 0.2648 12.4952 2.7948 3.4748 4.1548 14.4452 3.0348 12.0152 14.8752 14.6852 13.0852 12.7952 1.4848 13.8552 0.5548 13.0852 2.5048 14.3452 13.8152 0.8948 1.6748 11.1852 3.6148 7.4052 13.8552 4.8252 7.7452 9.0052 4.6352 3.2752 14.5852 9.5352 1.8248 1.9148
14 19.3071 11.7871 19.4071 11.7371 2.0271 2.9971 13.7771 15.0371 15.8571 9.9371 16.2471 19.3071 18.1371 14.1571 10.0371 19.2071 14.6471 10.0871 7.6071 19.4971 17.1671 10.2771 9.7871 5.8071 1.3971 9.0171 4.6471 16.6871 10.1771 12.0771 13.9671 6.8271 2.6071 8.2371 7.4571 19.3071 16.6371 15.7171 1.1071 13.8171 13.1871 6.0071 4.8371 5.7671 14.6471 16.4871 18.5271 3.5771 6.2471 11.1071 15.1271 2.2671 18.9171 5.5671 2.6571 15.6671 8.0471 4.8871 1.8771 6.8771 19.3071 19.2571 5.7671 13.3371 12.3171 4.6971 5.1271 2.7071 1.7871 14.1571 7.6071 2.9471 5.6671 1.1471 11.1071 6.8271 6.2971 14.3071 4.7871 14.2071 15.4671 1.6371 18.9171 1.1071 3.3371 5.8071 2.0771 14.4071 7.6571 8.6271 1.1071 6.9271 15.4671 7.1171 1.1471 19.1571 18.3871 3.8671 3.5771 15.0371
15 15.9724 15.9724 16.2124 6.7024 16.0224 6.7424 12.2324 8.5924 15.4824 3.0624 13.4424 14.1724 5.1924 8.2524 15.6324 10.8724 16.2624 6.8424 15.7724 15.1424 10.4824 7.8124 17.2824 9.3724 6.3624 12.0424 13.3524 11.8924 14.4124 3.6424 11.7924 13.6424 8.8824 9.7524 10.7724 10.4324 14.4624 10.0524 14.4624 6.4524 6.6024 13.6924 9.1224 9.5624 16.6524 14.4624 7.9624 14.7124 5.5824 9.0724 5.7724 13.9824 12.2824 7.2824 7.3824 9.5624 7.4724 10.7324 5.7324 17.5224 8.3024 12.5724 16.4524 7.9624 6.4124 11.2124 11.9424 6.1124 13.0624 10.2424 4.3224 6.9424 6.7924 14.1724 7.0424 2.2824 4.5624 13.1524 6.3124 14.1724 3.6424 4.0724 6.5524 11.2624 8.0124 13.3024 14.4624 6.0224 7.8624 7.2824 5.8724 3.9824 12.7624 6.1124 9.8524 5.0024 5.8724 3.4424 9.9524 9.5624
17 12.1929 13.7529 13.6029 10.1529 12.0529 14.1329 12.7729 13.8929 7.2429 9.4329 14.2329 9.3329 13.6029 7.1029 12.7329 8.8929 8.7029 6.2229 13.9929 8.7529 11.8029 6.1229 10.2029 11.9529 12.1029 12.9229 4.0929 7.1029 9.3829 7.2429 9.3329 13.8929 9.9129 8.7929 10.0629 9.9629 12.0029 6.7629 6.5629 11.6629 6.8029 7.4429 11.9029 8.7929 11.8529 13.6529 9.4329 7.4829 11.3729 7.3429 7.1029 6.4629 14.1329 10.4029 10.9329 11.9529 7.3429 8.8929 11.3729 11.9029 14.5229 14.3329 9.0929 9.5729 13.4529 8.4129 10.4929 10.2029 6.5129 13.7529 10.0629 6.8529 6.4629 9.7729 9.9629 9.1329 10.9329 13.4529 13.0229 10.3529 7.0529 13.8929 9.8629 7.2429 6.7629 5.0629 10.9829 9.9629 8.0229 11.7629 6.3729 8.7029 13.9429 7.2929 8.5029 11.3229 8.8429 10.0129 5.5429 7.2429
23 17.666 12.226 16.596 16.986 17.326 16.686 17.666 9.066 17.416 15.376 9.266 12.616 16.446 0.344 17.416 11.206 14.066 14.456 16.596 11.936 11.886 14.696 15.036 15.626 15.376 9.556 8.246 9.506 12.706 8.246 11.836 8.676 3.336 9.356 8.486 17.616 17.516 15.966 8.386 15.816 15.136 1.786 12.756 0.816 7.996 9.116 4.746 17.666 9.266 8.586 16.446 12.026 14.946 9.556 8.536 14.896 12.276 13.926 15.086 14.506 8.336 14.946 5.866 10.336 13.146 8.926 12.466 11.256 8.826 3.876 5.666 10.716 9.266 9.066 11.446 7.806 10.086 0.966000000000001 10.376 4.116 0.766 0.476000000000001 2.856 3.976 7.956 10.766 10.666 5.086 4.746 13.336 4.846 1.056 0.626000000000001 1.306 2.026 1.596 2.906 0.136000000000001 3.586 5.186
